V1	I(D1)
6.085000000000000e+02	-6.985000e-10
6.086000000000000e+02	-6.986000e-10
6.087000000000000e+02	-6.987000e-10
6.088000000000001e+02	-6.988000e-10
6.089000000000001e+02	-6.989000e-10
6.090000000000000e+02	-6.990000e-10
6.091000000000000e+02	-6.991000e-10
6.092000000000000e+02	-6.992000e-10
6.093000000000001e+02	-6.993000e-10
6.094000000000001e+02	-6.994000e-10
6.095000000000000e+02	-6.995000e-10
6.096000000000000e+02	-6.996000e-10
6.097000000000000e+02	-6.997000e-10
6.098000000000001e+02	-6.998000e-10
6.099000000000001e+02	-6.999000e-10
6.100000000000000e+02	-7.000000e-10
6.101000000000000e+02	-7.001000e-10
6.102000000000000e+02	-7.002000e-10
6.103000000000001e+02	-7.003000e-10
6.104000000000001e+02	-7.004000e-10
6.105000000000000e+02	-7.005000e-10
6.106000000000000e+02	-7.006000e-10
6.107000000000000e+02	-7.007000e-10
6.108000000000001e+02	-7.008000e-10
6.109000000000001e+02	-7.009000e-10
6.110000000000000e+02	-7.010000e-10
6.111000000000000e+02	-7.011000e-10
6.112000000000000e+02	-7.012000e-10
6.113000000000001e+02	-7.013000e-10
6.114000000000001e+02	-7.014000e-10
6.115000000000000e+02	-7.015000e-10
6.116000000000000e+02	-7.016000e-10
6.117000000000000e+02	-7.017000e-10
6.118000000000001e+02	-7.018000e-10
6.119000000000001e+02	-7.019000e-10
6.120000000000000e+02	-7.020000e-10
6.121000000000000e+02	-7.021000e-10
6.122000000000000e+02	-7.022000e-10
6.123000000000001e+02	-7.023000e-10
6.124000000000001e+02	-7.024000e-10
6.125000000000000e+02	-7.025000e-10
6.126000000000000e+02	-7.026000e-10
6.127000000000000e+02	-7.027000e-10
6.128000000000001e+02	-7.028000e-10
6.129000000000001e+02	-7.029000e-10
6.130000000000000e+02	-7.030000e-10
6.131000000000000e+02	-7.031000e-10
6.132000000000000e+02	-7.032000e-10
6.133000000000001e+02	-7.033000e-10
6.134000000000001e+02	-7.034000e-10
6.135000000000000e+02	-7.035000e-10
6.136000000000000e+02	-7.036000e-10
6.137000000000000e+02	-7.037000e-10
6.138000000000001e+02	-7.038000e-10
6.139000000000001e+02	-7.039000e-10
6.140000000000000e+02	-7.040000e-10
6.141000000000000e+02	-7.041000e-10
6.142000000000000e+02	-7.042000e-10
6.143000000000001e+02	-7.043000e-10
6.144000000000001e+02	-7.044000e-10
6.145000000000000e+02	-7.045000e-10
6.146000000000000e+02	-7.046000e-10
6.147000000000000e+02	-7.047000e-10
6.148000000000001e+02	-7.048000e-10
6.149000000000001e+02	-7.049000e-10
6.150000000000000e+02	-7.050000e-10
6.151000000000000e+02	-7.051000e-10
6.152000000000000e+02	-7.052000e-10
6.153000000000001e+02	-7.053000e-10
6.154000000000001e+02	-7.054000e-10
6.155000000000000e+02	-7.055000e-10
6.156000000000000e+02	-7.056000e-10
6.157000000000000e+02	-7.057000e-10
6.158000000000001e+02	-7.058000e-10
6.159000000000001e+02	-7.059000e-10
6.160000000000000e+02	-7.060000e-10
6.161000000000000e+02	-7.061000e-10
6.162000000000000e+02	-7.062000e-10
6.163000000000001e+02	-7.063000e-10
6.164000000000001e+02	-7.064000e-10
6.165000000000000e+02	-7.065000e-10
6.166000000000000e+02	-7.066000e-10
6.167000000000000e+02	-7.067000e-10
6.168000000000001e+02	-7.068000e-10
6.169000000000001e+02	-7.069000e-10
6.170000000000000e+02	-7.070000e-10
6.171000000000000e+02	-7.071000e-10
6.172000000000000e+02	-7.072000e-10
6.173000000000001e+02	-7.073000e-10
6.174000000000001e+02	-7.074000e-10
6.175000000000000e+02	-7.075000e-10
6.176000000000000e+02	-7.076000e-10
6.177000000000000e+02	-7.077000e-10
6.178000000000001e+02	-7.078000e-10
6.179000000000001e+02	-7.079000e-10
6.180000000000000e+02	-7.080000e-10
6.181000000000000e+02	-7.081000e-10
6.182000000000000e+02	-7.082000e-10
6.183000000000001e+02	-7.083000e-10
6.184000000000001e+02	-7.084000e-10
6.185000000000000e+02	-7.085000e-10
6.186000000000000e+02	-7.086000e-10
6.187000000000000e+02	-7.087000e-10
6.188000000000001e+02	-7.088000e-10
6.189000000000001e+02	-7.089000e-10
6.190000000000000e+02	-7.090000e-10
6.191000000000000e+02	-7.091000e-10
6.192000000000000e+02	-7.092000e-10
6.193000000000001e+02	-7.093000e-10
6.194000000000001e+02	-7.094000e-10
6.195000000000000e+02	-7.095000e-10
6.196000000000000e+02	-7.096000e-10
6.197000000000000e+02	-7.097000e-10
6.198000000000001e+02	-7.098000e-10
6.199000000000001e+02	-7.099000e-10
6.200000000000000e+02	-7.100000e-10
6.201000000000000e+02	-7.101000e-10
6.202000000000000e+02	-7.102000e-10
6.203000000000001e+02	-7.103000e-10
6.204000000000001e+02	-7.104000e-10
6.205000000000000e+02	-7.105000e-10
6.206000000000000e+02	-7.106000e-10
6.207000000000000e+02	-7.107000e-10
6.208000000000001e+02	-7.108000e-10
6.209000000000001e+02	-7.109000e-10
6.210000000000000e+02	-7.110000e-10
6.211000000000000e+02	-7.111000e-10
6.212000000000000e+02	-7.112000e-10
6.213000000000001e+02	-7.113000e-10
6.214000000000001e+02	-7.114000e-10
6.215000000000000e+02	-7.115000e-10
6.216000000000000e+02	-7.116000e-10
6.217000000000000e+02	-7.117000e-10
6.218000000000001e+02	-7.118000e-10
6.219000000000001e+02	-7.119000e-10
6.220000000000000e+02	-7.120000e-10
6.221000000000000e+02	-7.121000e-10
6.222000000000000e+02	-7.122000e-10
6.223000000000001e+02	-7.123000e-10
6.224000000000001e+02	-7.124000e-10
6.225000000000000e+02	-7.125000e-10
6.226000000000000e+02	-7.126000e-10
6.227000000000000e+02	-7.127000e-10
6.228000000000001e+02	-7.128000e-10
6.229000000000001e+02	-7.129000e-10
6.230000000000000e+02	-7.130000e-10
6.231000000000000e+02	-7.131000e-10
6.232000000000000e+02	-7.132000e-10
6.233000000000001e+02	-7.133000e-10
6.234000000000001e+02	-7.134000e-10
6.235000000000000e+02	-7.135000e-10
6.236000000000000e+02	-7.136000e-10
6.237000000000000e+02	-7.137000e-10
6.238000000000001e+02	-7.138000e-10
6.239000000000001e+02	-7.139000e-10
6.240000000000000e+02	-7.140000e-10
6.241000000000000e+02	-7.141000e-10
6.242000000000000e+02	-7.142000e-10
6.243000000000001e+02	-7.143000e-10
6.244000000000001e+02	-7.144000e-10
6.245000000000000e+02	-7.145000e-10
6.246000000000000e+02	-7.146000e-10
6.247000000000000e+02	-7.147000e-10
6.248000000000001e+02	-7.148000e-10
6.249000000000001e+02	-7.149000e-10
6.250000000000000e+02	-7.150000e-10
6.251000000000000e+02	-7.151000e-10
6.252000000000000e+02	-7.152000e-10
6.253000000000001e+02	-7.153000e-10
6.254000000000001e+02	-7.154000e-10
6.255000000000000e+02	-7.155000e-10
6.256000000000000e+02	-7.156000e-10
6.257000000000000e+02	-7.157000e-10
6.258000000000001e+02	-7.158000e-10
6.259000000000001e+02	-7.159000e-10
6.260000000000000e+02	-7.160000e-10
6.261000000000000e+02	-7.161000e-10
6.262000000000000e+02	-7.162000e-10
6.263000000000001e+02	-7.163000e-10
6.264000000000001e+02	-7.164000e-10
6.265000000000000e+02	-7.165000e-10
6.266000000000000e+02	-7.166000e-10
6.267000000000000e+02	-7.167000e-10
6.268000000000001e+02	-7.168000e-10
6.269000000000001e+02	-7.169000e-10
6.270000000000000e+02	-7.170000e-10
6.271000000000000e+02	-7.171000e-10
6.272000000000000e+02	-7.172000e-10
6.273000000000001e+02	-7.173000e-10
6.274000000000001e+02	-7.174000e-10
6.275000000000000e+02	-7.175000e-10
6.276000000000000e+02	-7.176000e-10
6.277000000000000e+02	-7.177000e-10
6.278000000000001e+02	-7.178000e-10
6.279000000000001e+02	-7.179000e-10
6.280000000000000e+02	-7.180000e-10
6.281000000000000e+02	-7.181000e-10
6.282000000000000e+02	-7.182000e-10
6.283000000000001e+02	-7.183000e-10
6.284000000000001e+02	-7.184000e-10
6.285000000000000e+02	-7.185000e-10
6.286000000000000e+02	-7.186000e-10
6.287000000000000e+02	-7.187000e-10
6.288000000000001e+02	-7.188000e-10
6.289000000000001e+02	-7.189000e-10
6.290000000000000e+02	-7.190000e-10
6.291000000000000e+02	-7.191000e-10
6.292000000000000e+02	-7.192000e-10
6.293000000000001e+02	-7.193000e-10
6.294000000000001e+02	-7.194000e-10
6.295000000000000e+02	-7.195000e-10
6.296000000000000e+02	-7.196000e-10
6.297000000000000e+02	-7.197000e-10
6.298000000000001e+02	-7.198000e-10
6.299000000000001e+02	-7.199000e-10
6.300000000000000e+02	-7.200000e-10
6.301000000000000e+02	-7.201000e-10
6.302000000000000e+02	-7.202000e-10
6.303000000000001e+02	-7.203000e-10
6.304000000000001e+02	-7.204000e-10
6.305000000000000e+02	-7.205000e-10
6.306000000000000e+02	-7.206000e-10
6.307000000000000e+02	-7.207000e-10
6.308000000000001e+02	-7.208000e-10
6.309000000000001e+02	-7.209000e-10
6.310000000000000e+02	-7.210000e-10
6.311000000000000e+02	-7.211000e-10
6.312000000000000e+02	-7.212000e-10
6.313000000000001e+02	-7.213000e-10
6.314000000000001e+02	-7.214000e-10
6.315000000000000e+02	-7.215000e-10
6.316000000000000e+02	-7.216000e-10
6.317000000000000e+02	-7.217000e-10
6.318000000000001e+02	-7.218000e-10
6.319000000000001e+02	-7.219000e-10
6.320000000000000e+02	-7.220000e-10
6.321000000000000e+02	-7.221000e-10
6.322000000000000e+02	-7.222000e-10
6.323000000000001e+02	-7.223000e-10
6.324000000000001e+02	-7.224000e-10
6.325000000000000e+02	-7.225000e-10
6.326000000000000e+02	-7.226000e-10
6.327000000000000e+02	-7.227000e-10
6.328000000000001e+02	-7.228000e-10
6.329000000000001e+02	-7.229000e-10
6.330000000000000e+02	-7.230000e-10
6.331000000000000e+02	-7.231000e-10
6.332000000000000e+02	-7.232000e-10
6.333000000000001e+02	-7.233000e-10
6.334000000000001e+02	-7.234000e-10
6.335000000000000e+02	-7.235000e-10
6.336000000000000e+02	-7.236000e-10
6.337000000000000e+02	-7.237000e-10
6.338000000000001e+02	-7.238000e-10
6.339000000000001e+02	-7.239000e-10
6.340000000000000e+02	-7.240000e-10
6.341000000000000e+02	-7.241000e-10
6.342000000000000e+02	-7.242000e-10
6.343000000000001e+02	-7.243000e-10
6.344000000000001e+02	-7.244000e-10
6.345000000000000e+02	-7.245000e-10
6.346000000000000e+02	-7.246000e-10
6.347000000000000e+02	-7.247000e-10
6.348000000000001e+02	-7.248000e-10
6.349000000000001e+02	-7.249000e-10
6.350000000000000e+02	-7.250000e-10
6.351000000000000e+02	-7.251000e-10
6.352000000000000e+02	-7.252000e-10
6.353000000000001e+02	-7.253000e-10
6.354000000000001e+02	-7.254000e-10
6.355000000000000e+02	-7.255000e-10
6.356000000000000e+02	-7.256000e-10
6.357000000000000e+02	-7.257000e-10
6.358000000000001e+02	-7.258000e-10
6.359000000000001e+02	-7.259000e-10
6.360000000000000e+02	-7.260000e-10
6.361000000000000e+02	-7.261000e-10
6.362000000000000e+02	-7.262000e-10
6.363000000000001e+02	-7.263000e-10
6.364000000000001e+02	-7.264000e-10
6.365000000000000e+02	-7.265000e-10
6.366000000000000e+02	-7.266000e-10
6.367000000000000e+02	-7.267000e-10
6.368000000000001e+02	-7.268000e-10
6.369000000000001e+02	-7.269000e-10
6.370000000000000e+02	-7.270000e-10
6.371000000000000e+02	-7.271000e-10
6.372000000000000e+02	-7.272000e-10
6.373000000000001e+02	-7.273000e-10
6.374000000000001e+02	-7.274000e-10
6.375000000000000e+02	-7.275000e-10
6.376000000000000e+02	-7.276000e-10
6.377000000000000e+02	-7.277000e-10
6.378000000000001e+02	-7.278000e-10
6.379000000000001e+02	-7.279000e-10
6.380000000000000e+02	-7.280000e-10
6.381000000000000e+02	-7.281000e-10
6.382000000000000e+02	-7.282000e-10
6.383000000000001e+02	-7.283000e-10
6.384000000000001e+02	-7.284000e-10
6.385000000000000e+02	-7.285000e-10
6.386000000000000e+02	-7.286000e-10
6.387000000000000e+02	-7.287000e-10
6.388000000000001e+02	-7.288000e-10
6.389000000000001e+02	-7.289000e-10
6.390000000000000e+02	-7.290000e-10
6.391000000000000e+02	-7.291000e-10
6.392000000000000e+02	-7.292000e-10
6.393000000000001e+02	-7.293000e-10
6.394000000000001e+02	-7.294000e-10
6.395000000000000e+02	-7.295000e-10
6.396000000000000e+02	-7.296000e-10
6.397000000000000e+02	-7.297000e-10
6.398000000000001e+02	-7.298000e-10
6.399000000000001e+02	-7.299000e-10
6.400000000000000e+02	-7.300000e-10
6.401000000000000e+02	-7.301000e-10
6.402000000000000e+02	-7.302000e-10
6.403000000000001e+02	-7.303000e-10
6.404000000000001e+02	-7.304000e-10
6.405000000000000e+02	-7.305000e-10
6.406000000000000e+02	-7.306000e-10
6.407000000000000e+02	-7.307000e-10
6.408000000000001e+02	-7.308000e-10
6.409000000000001e+02	-7.309000e-10
6.410000000000000e+02	-7.310000e-10
6.411000000000000e+02	-7.311000e-10
6.412000000000000e+02	-7.312000e-10
6.413000000000001e+02	-7.313000e-10
6.414000000000001e+02	-7.314000e-10
6.415000000000000e+02	-7.315000e-10
6.416000000000000e+02	-7.316000e-10
6.417000000000000e+02	-7.317000e-10
6.418000000000001e+02	-7.318000e-10
6.419000000000001e+02	-7.319000e-10
6.420000000000000e+02	-7.320000e-10
6.421000000000000e+02	-7.321000e-10
6.422000000000000e+02	-7.322000e-10
6.423000000000001e+02	-7.323000e-10
6.424000000000001e+02	-7.324000e-10
6.425000000000000e+02	-7.325000e-10
6.426000000000000e+02	-7.326000e-10
6.427000000000000e+02	-7.327000e-10
6.428000000000001e+02	-7.328000e-10
6.429000000000001e+02	-7.329000e-10
6.430000000000000e+02	-7.330000e-10
6.431000000000000e+02	-7.331000e-10
6.432000000000000e+02	-7.332000e-10
6.433000000000001e+02	-7.333000e-10
6.434000000000001e+02	-7.334000e-10
6.435000000000000e+02	-7.335000e-10
6.436000000000000e+02	-7.336000e-10
6.437000000000000e+02	-7.337000e-10
6.438000000000001e+02	-7.338000e-10
6.439000000000001e+02	-7.339000e-10
6.440000000000000e+02	-7.340000e-10
6.441000000000000e+02	-7.341000e-10
6.442000000000000e+02	-7.342000e-10
6.443000000000001e+02	-7.343000e-10
6.444000000000001e+02	-7.344000e-10
6.445000000000000e+02	-7.345000e-10
6.446000000000000e+02	-7.346000e-10
6.447000000000000e+02	-7.347000e-10
6.448000000000001e+02	-7.348000e-10
6.449000000000001e+02	-7.349000e-10
6.450000000000000e+02	-7.350000e-10
6.451000000000000e+02	-7.351000e-10
6.452000000000000e+02	-7.352000e-10
6.453000000000001e+02	-7.353000e-10
6.454000000000001e+02	-7.354000e-10
6.455000000000000e+02	-7.355000e-10
6.456000000000000e+02	-7.356000e-10
6.457000000000000e+02	-7.357000e-10
6.458000000000001e+02	-7.358000e-10
6.459000000000001e+02	-7.359000e-10
6.460000000000000e+02	-7.360000e-10
6.461000000000000e+02	-7.361000e-10
6.462000000000000e+02	-7.362000e-10
6.463000000000001e+02	-7.363000e-10
6.464000000000001e+02	-7.364000e-10
6.465000000000000e+02	-7.365000e-10
6.466000000000000e+02	-7.366000e-10
6.467000000000000e+02	-7.367000e-10
6.468000000000001e+02	-7.368000e-10
6.469000000000001e+02	-7.369000e-10
6.470000000000000e+02	-7.370000e-10
6.471000000000000e+02	-7.371000e-10
6.472000000000000e+02	-7.372000e-10
6.473000000000001e+02	-7.373000e-10
6.474000000000001e+02	-7.374000e-10
6.475000000000000e+02	-7.375000e-10
6.476000000000000e+02	-7.376000e-10
6.477000000000000e+02	-7.377000e-10
6.478000000000001e+02	-7.378000e-10
6.479000000000001e+02	-7.379000e-10
6.480000000000000e+02	-7.380000e-10
6.481000000000000e+02	-7.381000e-10
6.482000000000000e+02	-7.382000e-10
6.483000000000001e+02	-7.383000e-10
6.484000000000001e+02	-7.384000e-10
6.485000000000000e+02	-7.385000e-10
6.486000000000000e+02	-7.386000e-10
6.487000000000000e+02	-7.387000e-10
6.488000000000001e+02	-7.388000e-10
6.489000000000001e+02	-7.389000e-10
6.490000000000000e+02	-7.390000e-10
6.491000000000000e+02	-7.391000e-10
6.492000000000000e+02	-7.392000e-10
6.493000000000001e+02	-7.393000e-10
6.494000000000001e+02	-7.394000e-10
6.495000000000000e+02	-7.395000e-10
6.496000000000000e+02	-7.396000e-10
6.497000000000000e+02	-7.397000e-10
6.498000000000001e+02	-7.398000e-10
6.499000000000001e+02	-7.399000e-10
6.500000000000000e+02	-7.400000e-10
6.501000000000000e+02	-7.401000e-10
6.502000000000000e+02	-7.402000e-10
6.503000000000001e+02	-7.403000e-10
6.504000000000001e+02	-7.404000e-10
6.505000000000000e+02	-7.405000e-10
6.506000000000000e+02	-7.406000e-10
6.507000000000000e+02	-7.407000e-10
6.508000000000001e+02	-7.408000e-10
6.509000000000001e+02	-7.409000e-10
6.510000000000000e+02	-7.410000e-10
6.511000000000000e+02	-7.411000e-10
6.512000000000000e+02	-7.412000e-10
6.513000000000001e+02	-7.413000e-10
6.514000000000001e+02	-7.414000e-10
6.515000000000000e+02	-7.415000e-10
6.516000000000000e+02	-7.416000e-10
6.517000000000000e+02	-7.417000e-10
6.518000000000001e+02	-7.418000e-10
6.519000000000001e+02	-7.419000e-10
6.520000000000000e+02	-7.420000e-10
6.521000000000000e+02	-7.421000e-10
6.522000000000000e+02	-7.422000e-10
6.523000000000001e+02	-7.423000e-10
6.524000000000001e+02	-7.424000e-10
6.525000000000000e+02	-7.425000e-10
6.526000000000000e+02	-7.426000e-10
6.527000000000000e+02	-7.427000e-10
6.528000000000001e+02	-7.428000e-10
6.529000000000001e+02	-7.429000e-10
6.530000000000000e+02	-7.430000e-10
6.531000000000000e+02	-7.431000e-10
6.532000000000000e+02	-7.432000e-10
6.533000000000001e+02	-7.433000e-10
6.534000000000001e+02	-7.434000e-10
6.535000000000000e+02	-7.435000e-10
6.536000000000000e+02	-7.436000e-10
6.537000000000000e+02	-7.437000e-10
6.538000000000001e+02	-7.438000e-10
6.539000000000001e+02	-7.439000e-10
6.540000000000000e+02	-7.440000e-10
6.541000000000000e+02	-7.441000e-10
6.542000000000000e+02	-7.442000e-10
6.543000000000001e+02	-7.443000e-10
6.544000000000001e+02	-7.444000e-10
6.545000000000000e+02	-7.445000e-10
6.546000000000000e+02	-7.446000e-10
6.547000000000000e+02	-7.447000e-10
6.548000000000001e+02	-7.448000e-10
6.549000000000001e+02	-7.449000e-10
6.550000000000000e+02	-7.450000e-10
6.551000000000000e+02	-7.451000e-10
6.552000000000000e+02	-7.452000e-10
6.553000000000001e+02	-7.453000e-10
6.554000000000001e+02	-7.454000e-10
6.555000000000000e+02	-7.455000e-10
6.556000000000000e+02	-7.456000e-10
6.557000000000000e+02	-7.457000e-10
6.558000000000001e+02	-7.458000e-10
6.559000000000001e+02	-7.459000e-10
6.560000000000000e+02	-7.460000e-10
6.561000000000000e+02	-7.461000e-10
6.562000000000000e+02	-7.462000e-10
6.563000000000001e+02	-7.463000e-10
6.564000000000001e+02	-7.464000e-10
6.565000000000000e+02	-7.465000e-10
6.566000000000000e+02	-7.466000e-10
6.567000000000000e+02	-7.467000e-10
6.568000000000001e+02	-7.468000e-10
6.569000000000001e+02	-7.469000e-10
6.570000000000000e+02	-7.470000e-10
6.571000000000000e+02	-7.471000e-10
6.572000000000000e+02	-7.472000e-10
6.573000000000001e+02	-7.473000e-10
6.574000000000001e+02	-7.474000e-10
6.575000000000000e+02	-7.475000e-10
6.576000000000000e+02	-7.476000e-10
6.577000000000000e+02	-7.477000e-10
6.578000000000001e+02	-7.478000e-10
6.579000000000001e+02	-7.479000e-10
6.580000000000000e+02	-7.480000e-10
6.581000000000000e+02	-7.481000e-10
6.582000000000000e+02	-7.482000e-10
6.583000000000001e+02	-7.483000e-10
6.584000000000001e+02	-7.484000e-10
6.585000000000000e+02	-7.485000e-10
6.586000000000000e+02	-7.486000e-10
6.587000000000000e+02	-7.487000e-10
6.588000000000001e+02	-7.488000e-10
6.589000000000001e+02	-7.489000e-10
6.590000000000000e+02	-7.490000e-10
6.591000000000000e+02	-7.491000e-10
6.592000000000000e+02	-7.492000e-10
6.593000000000001e+02	-7.493000e-10
6.594000000000001e+02	-7.494000e-10
6.595000000000000e+02	-7.495000e-10
6.596000000000000e+02	-7.496000e-10
6.597000000000000e+02	-7.497000e-10
6.598000000000001e+02	-7.498000e-10
6.599000000000001e+02	-7.499000e-10
6.600000000000000e+02	-7.500000e-10
6.601000000000000e+02	-7.501000e-10
6.602000000000000e+02	-7.502000e-10
6.603000000000001e+02	-7.503000e-10
6.604000000000001e+02	-7.504000e-10
6.605000000000000e+02	-7.505000e-10
6.606000000000000e+02	-7.506000e-10
6.607000000000000e+02	-7.507000e-10
6.608000000000001e+02	-7.508000e-10
6.609000000000001e+02	-7.509000e-10
6.610000000000000e+02	-7.510000e-10
6.611000000000000e+02	-7.511000e-10
6.612000000000000e+02	-7.512000e-10
6.613000000000001e+02	-7.513000e-10
6.614000000000001e+02	-7.514000e-10
6.615000000000000e+02	-7.515000e-10
6.616000000000000e+02	-7.516000e-10
6.617000000000000e+02	-7.517000e-10
6.618000000000001e+02	-7.518000e-10
6.619000000000001e+02	-7.519000e-10
6.620000000000000e+02	-7.520000e-10
6.621000000000000e+02	-7.521000e-10
6.622000000000000e+02	-7.522000e-10
6.623000000000001e+02	-7.523000e-10
6.624000000000001e+02	-7.524000e-10
6.625000000000000e+02	-7.525000e-10
6.626000000000000e+02	-7.526000e-10
6.627000000000000e+02	-7.527000e-10
6.628000000000001e+02	-7.528000e-10
6.629000000000001e+02	-7.529000e-10
6.630000000000000e+02	-7.530000e-10
6.631000000000000e+02	-7.531000e-10
6.632000000000000e+02	-7.532000e-10
6.633000000000001e+02	-7.533000e-10
6.634000000000001e+02	-7.534000e-10
6.635000000000000e+02	-7.535000e-10
6.636000000000000e+02	-7.536000e-10
6.637000000000000e+02	-7.537000e-10
6.638000000000001e+02	-7.538000e-10
6.639000000000001e+02	-7.539000e-10
6.640000000000000e+02	-7.540000e-10
6.641000000000000e+02	-7.541000e-10
6.642000000000000e+02	-7.542000e-10
6.643000000000001e+02	-7.543000e-10
6.644000000000001e+02	-7.544000e-10
6.645000000000000e+02	-7.545000e-10
6.646000000000000e+02	-7.546000e-10
6.647000000000000e+02	-7.547000e-10
6.648000000000001e+02	-7.548000e-10
6.649000000000001e+02	-7.549000e-10
6.650000000000000e+02	-7.550000e-10
6.651000000000000e+02	-7.551000e-10
6.652000000000000e+02	-7.552000e-10
6.653000000000001e+02	-7.553000e-10
6.654000000000001e+02	-7.554000e-10
6.655000000000000e+02	-7.555000e-10
6.656000000000000e+02	-7.556000e-10
6.657000000000000e+02	-7.557000e-10
6.658000000000001e+02	-7.558000e-10
6.659000000000001e+02	-7.559000e-10
6.660000000000000e+02	-7.560000e-10
6.661000000000000e+02	-7.561000e-10
6.662000000000000e+02	-7.562000e-10
6.663000000000001e+02	-7.563000e-10
6.664000000000001e+02	-7.564000e-10
6.665000000000000e+02	-7.565000e-10
6.666000000000000e+02	-7.566000e-10
6.667000000000000e+02	-7.567000e-10
6.668000000000001e+02	-7.568000e-10
6.669000000000001e+02	-7.569000e-10
6.670000000000000e+02	-7.570000e-10
6.671000000000000e+02	-7.571000e-10
6.672000000000000e+02	-7.572000e-10
6.673000000000001e+02	-7.573000e-10
6.674000000000001e+02	-7.574000e-10
6.675000000000000e+02	-7.575000e-10
6.676000000000000e+02	-7.576000e-10
6.677000000000000e+02	-7.577000e-10
6.678000000000001e+02	-7.578000e-10
6.679000000000001e+02	-7.579000e-10
6.680000000000000e+02	-7.580000e-10
6.681000000000000e+02	-7.581000e-10
6.682000000000000e+02	-7.582000e-10
6.683000000000001e+02	-7.583000e-10
6.684000000000001e+02	-7.584000e-10
6.685000000000000e+02	-7.585000e-10
6.686000000000000e+02	-7.586000e-10
6.687000000000000e+02	-7.587000e-10
6.688000000000001e+02	-7.588000e-10
6.689000000000001e+02	-7.589000e-10
6.690000000000000e+02	-7.590000e-10
6.691000000000000e+02	-7.591000e-10
6.692000000000000e+02	-7.592000e-10
6.693000000000001e+02	-7.593000e-10
6.694000000000001e+02	-7.594000e-10
6.695000000000000e+02	-7.595000e-10
6.696000000000000e+02	-7.596000e-10
6.697000000000000e+02	-7.597000e-10
6.698000000000001e+02	-7.598000e-10
6.699000000000001e+02	-7.599000e-10
6.700000000000000e+02	-7.600000e-10
6.701000000000000e+02	-7.601000e-10
6.702000000000000e+02	-7.602000e-10
6.703000000000001e+02	-7.603000e-10
6.704000000000001e+02	-7.604000e-10
6.705000000000000e+02	-7.605000e-10
6.706000000000000e+02	-7.606000e-10
6.707000000000000e+02	-7.607000e-10
6.708000000000001e+02	-7.608000e-10
6.709000000000001e+02	-7.609000e-10
6.710000000000000e+02	-7.610000e-10
6.711000000000000e+02	-7.611000e-10
6.712000000000000e+02	-7.612000e-10
6.713000000000001e+02	-7.613000e-10
6.714000000000001e+02	-7.614000e-10
6.715000000000000e+02	-7.615000e-10
6.716000000000000e+02	-7.616000e-10
6.717000000000000e+02	-7.617000e-10
6.718000000000001e+02	-7.618000e-10
6.719000000000001e+02	-7.619000e-10
6.720000000000000e+02	-7.620000e-10
6.721000000000000e+02	-7.621000e-10
6.722000000000000e+02	-7.622000e-10
6.723000000000001e+02	-7.623000e-10
6.724000000000001e+02	-7.624000e-10
6.725000000000000e+02	-7.625000e-10
6.726000000000000e+02	-7.626000e-10
6.727000000000000e+02	-7.627000e-10
6.728000000000001e+02	-7.628000e-10
6.729000000000001e+02	-7.629000e-10
6.730000000000000e+02	-7.630000e-10
6.731000000000000e+02	-7.631000e-10
6.732000000000000e+02	-7.632000e-10
6.733000000000001e+02	-7.633000e-10
6.734000000000001e+02	-7.634000e-10
6.735000000000000e+02	-7.635000e-10
6.736000000000000e+02	-7.636000e-10
6.737000000000000e+02	-7.637000e-10
6.738000000000001e+02	-7.638000e-10
6.739000000000001e+02	-7.639000e-10
6.740000000000000e+02	-7.640000e-10
6.741000000000000e+02	-7.641000e-10
6.742000000000000e+02	-7.642000e-10
6.743000000000001e+02	-7.643000e-10
6.744000000000001e+02	-7.644000e-10
6.745000000000000e+02	-7.645000e-10
6.746000000000000e+02	-7.646000e-10
6.747000000000000e+02	-7.647000e-10
6.748000000000001e+02	-7.648000e-10
6.749000000000001e+02	-7.649000e-10
6.750000000000000e+02	-7.650000e-10
6.751000000000000e+02	-7.651000e-10
6.752000000000000e+02	-7.652000e-10
6.753000000000001e+02	-7.653000e-10
6.754000000000001e+02	-7.654000e-10
6.755000000000000e+02	-7.655000e-10
6.756000000000000e+02	-7.656000e-10
6.757000000000000e+02	-7.657000e-10
6.758000000000001e+02	-7.658000e-10
6.759000000000001e+02	-7.659000e-10
6.760000000000000e+02	-7.660000e-10
6.761000000000000e+02	-7.661000e-10
6.762000000000000e+02	-7.662000e-10
6.763000000000001e+02	-7.663000e-10
6.764000000000001e+02	-7.664000e-10
6.765000000000000e+02	-7.665000e-10
6.766000000000000e+02	-7.666000e-10
6.767000000000000e+02	-7.667000e-10
6.768000000000001e+02	-7.668000e-10
6.769000000000001e+02	-7.669000e-10
6.770000000000000e+02	-7.670000e-10
6.771000000000000e+02	-7.671000e-10
6.772000000000000e+02	-7.672000e-10
6.773000000000001e+02	-7.673000e-10
6.774000000000001e+02	-7.674000e-10
6.775000000000000e+02	-7.675000e-10
6.776000000000000e+02	-7.676000e-10
6.777000000000000e+02	-7.677000e-10
6.778000000000001e+02	-7.678000e-10
6.779000000000001e+02	-7.679000e-10
6.780000000000000e+02	-7.680000e-10
6.781000000000000e+02	-7.681000e-10
6.782000000000000e+02	-7.682000e-10
6.783000000000001e+02	-7.683000e-10
